#Auto-generated file. Do not edit.,,,,,,,,,,
$Basic,----------------------------------------------------------------------,,,,,,,,,
Category,Id,Text00,Text01,Text02,Text03,Text04,Text05,Text06,Text001,Text011
ADMINCMD,CHANGE_FRAG,CHANGE_FRAG,CHANGE_FRAG [Current quantity] [Accumulated quantity] [Level],"Changes the current quantity, accumulated quantity and level of the Piece of Star.",,,,,,
ADMINCMD,REFRESH_CONTRACT_NOTICE,REFRESH_CONTRACT_NOTICE,REFRESH_CONTRACT_NOTICE,Forces to update the list of system bounty.,,,,,,
ADMINCMD,REMOVE_BUFF,REMOVE_BUFF,"REMOVE_BUFF
REMOVE_BUFF [Radius]",Deletes all possible buffs of the selected character or those of all characters within a given radius.,You must select an object.,,,,,
ADMINCMD,CONTRIBUTION,CONTRIBUTION,CONTRIBUTION [1~190],Changes the Contribution Point.,,,,,,
ADMINCMD,PARTY_INFO,PARTY_INFO,PARTY_INFO,Displays the member list of a party that the selected user belongs to.,The character does not exist or does not belong to a party.,,,,,
ADMINCMD,DROP_ITEM,DROP_ITEM,DROP_ITEM,Drops all items that the selected monster does. ,The selected object is not found or is not valid.,,,,,
ADMINCMD,GLOBAL_YELL,GLOBAL_YELL,GLOBAL_YELL [Message],Allows you to talk to all players.,,,,,,
ADMINCMD,CHANGE_PROFESSION,CHANGE_PROFESSION,CHANGE_PROFESSION [COLLECTING/CRAFT/PURIFICATION/TAMING/COOKING/MINING],Changes Anima knowledge grade.,You cannot change Anima knowledge grade.,,,,,
ADMINCMD,ADD_ALL_SKILL,ADD_ALL_SKILL,ADD_ALL_SKILL,Learns all skills.,You cannot learn all skills.,,,,,
ADMINCMD,CASTLE_SIEGE_CHANGE_PHASE,CASTLE_SIEGE_CHANGE_PHASE,"CASTLE_SIEGE_CHANGE_PHASE
CASTLE_SIEGE_CHANGE_PHASE [0/1/2/3/4] [Time]",Force to change the stage of siege warfare.,You are already at the specified stage or you have chosen an invalid stage.,,,,,
ADMINCMD,CASTLE_SIEGE_OVERRIDE,CASTLE_SIEGE_OVERRIDE,"CASTLE_SIEGE_OVERRIDE [0] [Guild name]
CASTLE_SIEGE_OVERRIDE [1]","0 -> Changes the flag owner during the siege warfare.
1 -> Disables the Invincible state of all buildings.",You must use the command within siege warfare-only zones.,,,,,
ADMINCMD,ADD_ANIMA_EXP,ADD_ANIMA_EXP,ADD_ANIMA_EXP [Exp.],Increases Anima's Exp.,,,,,,
ADMINCMD,ADD_ANIMA_LEVEL,ADD_ANIMA_LEVEL,"ADD_ANIMA_LEVEL
ADD_ANIMA_LEVEL [Level]",Raises Anima's level.,"You are dead, you are in Gigas state, or your level is full.",,,,,
ADMINCMD,DECREASE_ANIMA_LEVEL,DECREASE_ANIMA_LEVEL,"DECREASE_ANIMA_LEVEL
DECREASE_ANIMA_LEVEL [1~50]",Drops Anima's level.,You cannot use the command while you are in the tutorial mode or dead.,,,,,
ADMINCMD,CASTLE_SIEGE_ESTABLISH,CASTLE_SIEGE_ESTABLISH,CASTLE_SIEGE_ESTABLISH [Zone ID] [Attacker guild name] [Defender guild name],Starts the siege warfare immediately.,Invalid zone or guild name.,,,,,
ADMINCMD,CASTLE_SIEGE_CHANGE_OWNER,CASTLE_SIEGE_CHANGE_OWNER,CASTLE_SIEGE_CHANGE_OWNER [Zone ID] [Guild name],Changes the castellan.,Invalid zone or guild name.,,,,,
ADMINCMD,CASTLE_SIEGE_SHOW_STATUS,CASTLE_SIEGE_SHOW_STATUS,CASTLE_SIEGE_SHOW_STATUS [Zone ID],Displays the progress of the siege warfare.,The zone does not exist.,,,,,
ADMINCMD,CHANGE_ANIMA_COMPANION_TIME,CHANGE_ANIMA_COMPANION_TIME,CHANGE_ANIMA_COMPANION_TIME [Time (min)],Changes Anima's accompanying time.,,,,,,
ADMINCMD,CRITICAL,CRITICAL,CRITICAL [0] [1],1= Critical,,,,,,
ADMINCMD,CASTLE_SIEGE_JOIN,CASTLE_SIEGE_JOIN,CASTLE_SIEGE_JOIN [Zone ID] [Guild name] [0/1],"Make the given guild participate.
0 = besieger, 1= Castle Defense
May only be used during siege registration period.","Invalid zone or guild name.
or it is not registration period. It may also be a guild that is already participating.",,,,,
ADMINCMD,CASTLE_TAX_AMOUNT,CASTLE_TAX_AMOUNT,CASTLE_TAX_AMOUNT [Zone ID] [Amount],Set the amount of tax to be collected.,"Zone does not exist, or it is a negative value.",,,,,
ADMINCMD,ADD_STARCOIN,ADD_STARCOIN,ADD_STARCOIN [Star Coin],Add Star Coin.,,,,,,
ADMINCMD,CHECK_TILE_PROPERTY,CHECK_TILE_PROPERTY,"CHECK_TILE_PROPERTY
CHECK_TILE_PROPERTY [X] [Y] [Z]",Checks the tile properties of the specified area.,,,,,,
ADMINCMD,GAMBLE_EPISODE_RESET,GAMBLE_EPISODE_RESET,GAMBLE_EPISODE_RESET [Machine ID],Resets the wheel of the specified machine.,,,,,,
ADMINCMD,GAMBLE_MACHINE_RESET,GAMBLE_MACHINE_RESET,GAMBLE_MACHINE_RESET [Machine ID],Resets the state of the specified machine.,,,,,,
ADMINCMD,GAMBLE_STOP,GAMBLE_STOP,GAMBLE_STOP [0/1],GAMBLE Machine Stoped 0->stop 1->start ,,,,,,
ADMINCMD,GAMBLE_WINNER_LIST_RESET,Gamble_Winner_List_Reset,Gamble_Winner_List_Reset [Machine ID],Resets Star-lottery winner list,,,,,,
ADMINCMD,lotterytestmode,lotterytestmode,lotterytestmode [0/1],Skip Star Lottery animation,Used for star lottery testing,,,,,
ADMINCMD,CHANGE_PLAY_POINT,Change_play_point,Change_play_point [Point Setting],Set current play points,,,,,,
ADMINCMD,ADD_EFFECT,Add_Effect,Add_Effect [Effect ID] [Applied amount of time] [Rate of effect],Add effect of specific ID,"Following effect does not exist, or cannot be added",,,,,
ADMINCMD,REMOVE_EFFECT,Remove_Effect,Remove_effect [Effect ID],Remove effect of specific ID,Does not have following effect,,,,,
ADMINCMD,REPAIR_GEAR,Repair_Gear,Repair gears,Repair equipped items,Cannot be used when gigas is summoned,,,,,
ADMINCMD,SHOW_TRAIT,Show_stats,Show_stats,Show stats of selected beastia/character,"You have not selected a creature, or it is an incorrect creature",,,,,
ADMINCMD,GIVE_DAMAGE,Give_damage,Give_damage [Damage amount],Give damage to selected beastia/character,"You have not selected a creature, or it is an incorrect creature",,,,,
ADMINCMD,IGNORE_COOLDOWN,Ignore_cooldown,Ingore_Cooldown [0/1],"Ignores Skill-cooldown time. Also, when gigas is summoned, 3C gauge doesn't decrease",,,,,,
ADMINCMD,UNSUMMON_GIGAS,Unsummon_Gigas,Unsummon_gigas,Unsummons gigas,,,,,,
ADMINCMD,ADD_PERO_EXP,Add_pero_exp,Add_pero_exp [Speed exp] [HP exp] [Summon time exp],Increases Pero exp,Need to be riding on a pero,,,,,
ADMINCMD,DUNGEON_RANK,DUNGEON_RANK,/DUNGEON_RANK,Look up dungeon ranking,,,,,,
ADMINCMD,DUNGEON_CLEAR,DUNGEON_CLEAR,/DUNGEON_CLEAR [Zone ID] [Rank],Clear the specified dungeon ,,,,,,
ADMINCMD,ADD_ALL_TEACHING_SKILL,ADD_ALL_TEACHING_SKILL,/ADD_ALL_TEACHING_SKILL,Add all teaching skills,,,,,,
ADMINCMD,RESET_TEACHING_SKILL,RESET_TEACHING_SKILL,/RESET_TEACHING_SKILL,Reset all teaching skills,,,,,,
ADMINCMD,ADD_TEACHING_EXP,ADD_TEACHING_EXP,/ADD_TEACHING_EXP [EXP],add teaching experience,,,,,,
ADMINCMD,SHOW_EFFECT,SHOW_EFFECT,/SHOW_EFFECT,look up selected bestia's effect,"There is no selected bestia, or you have selected wrong NPC.",,,,,
ADMINCMD,SHOW_BONUS,SHOW_BONUS,/SHOW_BONUS,look up selected bestia's effect,"There is no selected bestia, or you have selected wrong NPC.",,,,,
ADMINCMD,MISSION_QUEST_INIT,MISSION_QUEST_INIT,/MISSION_QUEST_INIT,Reset Missiong Quests,Mission Quest Reset,,,,,
ADMINCMD,DUNGEON_RANK_RESET,DUNGEON_RANK_RESET,/DUNGEON_RANK_RESET [0/1/2],"Reset dungeon ranking
0 = weekly
1= hall of fame
2= all",Dungeon Ranking Reset,,,,,
ADMINCMD,CLEAR_XMASTREE,CLEAR_XMASTREE,/CLEAR_XMASTREE [radius],Eliminates Christmas trees nearby (standard is 5m),,,,,,
ADMINCMD,MILLION_HP,MILLION_HP,/MILLION_HP [0/1],Greatly increase max HP,,,,,,
ARENA_BANNER_NAME,"2,0",Base 1,,,,,,,,
ARENA_BANNER_NAME,"2,1",Base 2,,,,,,,,
ARENA_BANNER_NAME,"2,2",Base 3,,,,,,,,
ARENA_BANNER_NAME,"2,3",Base 4,,,,,,,,
ARENA_THEME_NAME,1,Colosseum Team Match (small),Team that defeats more enemy players wins.,,,,,,,
ARENA_THEME_NAME,2,Colosseum Team Match,Team that defeats more enemy players wins.,,,,,,,
ATRIUM_NAME,300,Circular Atrium,Basic Atrium in the Fissure of Time and Space,,,,,,,
ATRIUM_NAME,301,What is it,What is it,,,,,,,
ATRIUM_NAME,302,What is it,What is it,,,,,,,
AREANAME,"0,0",Common,Common,,,,,,,
AREANAME,"0,101",Solutus,Solutus,,,,,,,
AREANAME,"0,102",Foederis,Foederis,,,,,,,
AREANAME,"0,103",Himes,Himes,,,,,,,
AREANAME,"0,110",Aurora,Aurora,,,,,,,
AREANAME,"0,111",Vicious Garden,Vicious Garden,,,,,,,
AREANAME,"0,112",Golden Plain,Golden Plain,,,,,,,
AREANAME,"0,113",Lost Forest,Lost Forest,,,,,,,
AREANAME,"0,120",Fera Centrum,Fera Centrum,,,,,,,
AREANAME,"0,121",Venom Forest,Venom Forest,,,,,,,
AREANAME,"0,122",Ghimora's Fortress,Ghimora's Fortress,,,,,,,
AREANAME,"0,123",Swamp of Death,Swamp of Death,,,,,,,
AREANAME,"0,130",Natura Asylum,Natura Asylum,,,,,,,
AREANAME,"0,131",Forest of Revival,Forest of Revival,,,,,,,
AREANAME,"0,132",Windy Plain,Windy Plain,,,,,,,
AREANAME,"0,133",Pollenis Plain,Pollenis Plain,,,,,,,
AREANAME,"0,140",Intralux,Intralux,,,,,,,
AREANAME,"0,141",Redrock Desert,Redrock Desert,,,,,,,
AREANAME,"0,142",Witherstorm Wilderness,Witherstorm Wilderness,,,,,,,
AREANAME,"0,143",Snake Canyon,Snake Canyon,,,,,,,
AREANAME,"0,150",Luna Deor,Luna Deor,,,,,,,
AREANAME,"0,151",Moon Forest,Moon Forest,,,,,,,
AREANAME,"0,152",Forest of Phantasms,Forest of Phantasms,,,,,,,
AREANAME,"0,153",White Owl Forest,White Owl Forest,,,,,,,
AREANAME,"0,211",Fungus Forest,Fungus Forest,,,,,,,
AREANAME,"0,212",Footprint of Sun God,Footprint of Sun God,,,,,,,
AREANAME,"0,213",Garden of Twilight,Garden of Twilight,,,,,,,
AREANAME,"0,214",Volcanic Region,Volcanic Region,,,,,,,
AREANAME,"0,215",Abandoned Land,Abandoned Land,,,,,,,
AREANAME,"0,216",Island of Giants,Island of Giants,,,,,,,
AREANAME,"0,217",Northern Valley of Fury,Northern Valley of Fury,,,,,,,
AREANAME,"0,218",Southern Valley of Fury,Southern Valley of Fury,,,,,,,
AREANAME,"0,219",Valley of the Wise,Valley of the Wise,,,,,,,
AREANAME,"0,220",Dragon Scale Plateau,Dragon Scale Plateau,,,,,,,
AREANAME,"0,221",Frozen Terrace,Frozen Terrace,,,,,,,
AREANAME,"0,222",White Storm Forest,White Storm Forest,,,,,,,
AREANAME,"0,223",Auroral Plain,Auroral Plain,,,,,,,
AREANAME,"0,224",Moonrising Mountain,Moonrising Mountain,,,,,,,
AREANAME,"0,225",Ice Gimlet Basin ,Ice Gimlet Basin ,,,,,,,
AREANAME,"0,226",Harshwind Valley,Harshwind Valley,,,,,,,
AREANAME,"0,227",Cliffs of Oblivion,Cliffs of Oblivion,,,,,,,
AREANAME,"0,228",Crow Forest,Crow Forest,,,,,,,
AREANAME,"0,229",Erupting Mist Plateau,Erupting Mist Plateau,,,,,,,
AREANAME,"0,230",Red Plain,Red Plain,,,,,,,
AREANAME,"0,231",Plateau of Despair,Plateau of Despair,,,,,,,
AREANAME,"0,232",Indomitable Valley,Indomitable Valley,,,,,,,
AREANAME,"0,233",Navel of Star,Navel of Star,,,,,,,
AREANAME,"0,234",Intraliga Island,Intraliga Island,,,,,,,
AREANAME,"300,0",Atrium,Atrium,,,,,,,
AREANAME,"104,0",Immoral Cave,Immoral Cave,,,,,,,
AREANAME,"101,0",Bestial Inferno,Bestial Inferno,,,,,,,
AREANAME,"100,0",Crystal Cave,Crystal Cave,,,,,,,
AREANAME,"102,0",Heroes Tomb,Heroes Tomb,,,,,,,
AREANAME,"105,0",Void Tower,Void Tower,,,,,,,
AREANAME,"106,0",Vile Champion's Tomb,Vile Champion's Tomb,,,,,,,
AREANAME,"107,0",Regna Castrum,Regna Castrum,,,,,,,
AREANAME,"108,0",Vinemaze,Vinemaze,,,,,,,
AREANAME,"103,0",Lava Cave of Insanity,Lava Cave of Insanity,,,,,,,
AREANAME,"150,0",Lava Cave of Insanity (Prologue),Lava Cave of Insanity (Prologue),,,,,,,
AREANAME,"200,0",Gamble Dungeon,Gamble Dungeon,,,,,,,
AREANAME,"302,0",Room of Rest,Room of Rest,,,,,,,
AREANAME,"501,0",Venom Ground,Venom Ground,,,,,,,
AREANAME,"109,0",Underground Ruin,Underground Ruin,,,,,,,
AREANAME,"109,1",Secret Chamber,Secret Chamber,,,,,,,
AREANAME,"110,0",Battlefield of Metempsychosis,Battlefield of Metempsychosis,,,,,,,
AREANAME,"111,0",Chamber of the Battlefield of Metempsychosis,Chamber of the Battlefield of Metempsychosis,,,,,,,
AREANAME,"112,0",Secret Chamber of the Battlefield of Metempsychosis,Secret Chamber of the Battlefield of Metempsychosis,,,,,,,
AREANAME,"113,0",Vicious Mansion,Vicious Mansion,,,,,,,
AREANAME,"115,0",Lake Garden,Lake Garden,,,,,,,
AREANAME,"116,0",Underwater Cave,Underwater Cave,,,,,,,
AREANAME,"117,0",Lava Cave of Insanity (Prologue),Lava Cave of Insanity (Prologue),,,,,,,
AREANAME,"118,0",Crystal Cave Part-1,Crystal Cave Part-1,,,,,,,
AREANAME,"119,0",Crystal Cave Part-2,Crystal Cave Part-2,,,,,,,
AREANAME,"120,0",Hidden Truth of Area,Hidden Truth of Area,,,,,,,
AREANAME,"0,801",The way of Talk to Plant,The way of Talk to Plant,,,,,,,
AREANAME,"0,802",To Unite All Minds,To Unite All Minds,,,,,,,
AREANAME,"0,803",How to Talk with Souls,How to Talk with Souls,,,,,,,
AREANAME,"0,804",Surprising Gift,Surprising Gift,,,,,,,
AREANAME,"0,805",Linda's Treasure,Linda's Treasure,,,,,,,
AREANAME,"0,806",Growing Bigger Quickly,Growing Bigger Quickly,,,,,,,
AREANAME,"0,807",To Console Their Sorrow,To Console Their Sorrow,,,,,,,
AREANAME,"0,808",Exciting Telescope Play,Exciting Telescope Play,,,,,,,
AREANAME,"0,809",What a Clear Work Ethic!,What a Clear Work Ethic!,,,,,,,
AREANAME,"0,810",Necklace of Ghost,Necklace of Ghost,,,,,,,
AREANAME,"0,811",Let's Learn about Overdrive,Let's Learn about Overdrive,,,,,,,
AREANAME,"0,812",How to Talk with Bestia,How to Talk with Bestia,,,,,,,
AREANAME,"0,813",Giant's Legend,Giant's Legend,,,,,,,
AREANAME,"0,900",Shore of Dawn,Shore of Dawn,,,,,,,
AREANAME,"0,901",Invisible Threat,Invisible Threat,,,,,,,
AREANAME,"0,902",A Voice Calling Souls,A Voice Calling Souls,,,,,,,
AREANAME,"0,903",Those Who Disappeared and Those Who Prepare,Those Who Disappeared and Those Who Prepare,,,,,,,
AREANAME,"0,904",Protect the Golden Plane,Protect the Golden Plane,,,,,,,
AREANAME,"0,905",Shadow of the Hero Wars,Shadow of the Hero Wars,,,,,,,
AREANAME,"0,906",Lost Forest,Lost Forest,,,,,,,
AREANAME,"0,907",A Secret of Dampire Family,A Secret of Dampire Family,,,,,,,
AREANAME,"0,910",Did You Forget the Pride of the Warrior?,Did You Forget the Pride of the Warrior?,,,,,,,
AREANAME,"0,911",To Live is to Fight,To Live is to Fight,,,,,,,
AREANAME,"0,912",Do You Believe in Destiny? ,Do You Believe in Destiny? ,,,,,,,
AREANAME,"0,913",Know a Legend of One Who Never Lost in the Square of Bloody Fight? ,Know a Legend of One Who Never Lost in the Square of Bloody Fight? ,,,,,,,
AREANAME,"0,914","The Blamer, the Blamed and the Forgiver","The Blamer, the Blamed and the Forgiver",,,,,,,
AREANAME,"0,915",Tomb of Nameless Giant,Tomb of Nameless Giant,,,,,,,
AREANAME,"0,920",It Is an Incredibly Busy Forest.,It Is an Incredibly Busy Forest.,,,,,,,
AREANAME,"0,921",Mimir's Report For Financial Status,Mimir's Report For Financial Status,,,,,,,
AREANAME,"0,922",It Is My Soul Mate.,It Is My Soul Mate.,,,,,,,
AREANAME,"0,923",You Have to See When You Want to See.,You Have to See When You Want to See.,,,,,,,
AREANAME,"0,924",Kayati and Kafra,Kayati and Kafra,,,,,,,
AREANAME,"0,925",What Fell into the Star Pit? ,What Fell into the Star Pit? ,,,,,,,
AREANAME,"0,930",The Severed,The Severed,,,,,,,
AREANAME,"0,931",Strange Memory,Strange Memory,,,,,,,
AREANAME,"0,932",Songs of the Soul,Songs of the Soul,,,,,,,
AREANAME,"0,933",Tower of Stories,Tower of Stories,,,,,,,
AREANAME,"0,934",Something that Never Changes,Something that Never Changes,,,,,,,
AREANAME,"0,935",Guide of Souls,Guide of Souls,,,,,,,
AREANAME,"0,940",A Seat for the Resurrected,A Seat for the Resurrected,,,,,,,
AREANAME,"0,941",Intralux's Hooul,Intralux's Hooul,,,,,,,
AREANAME,"0,942",Barren Land ,Barren Land ,,,,,,,
AREANAME,"0,943",Resonance of Awaiting Soul,Resonance of Awaiting Soul,,,,,,,
AREANAME,"0,944",Those Who Conquered the Desert,Those Who Conquered the Desert,,,,,,,
AREANAME,"0,945",Hiding Shadow,Hiding Shadow,,,,,,,
AREANAME,"0,950",Capital of Bair Union,Capital of Bair Union,,,,,,,
AREANAME,"0,951",Temporarily Join the Primus Battalion,Temporarily Join the Primus Battalion,,,,,,,
AREANAME,"0,952",Investigation on Incomplete Dark Crystal ,Investigation on Incomplete Dark Crystal ,,,,,,,
AREANAME,"0,953",Lava Caves of Insanity,Lava Caves of Insanity,,,,,,,
AREANAME,"0,954",A Medium of the Temple of Sun God,A Medium of the Temple of Sun God,,,,,,,
AREANAME,"0,955",Taken Over Tomb of Hero,Taken Over Tomb of Hero,,,,,,,
AREANAME,"0,956",Capital of Spero Union,Capital of Spero Union,,,,,,,
AREANAME,"0,957",Primus Battalion,Primus Battalion,,,,,,,
AREANAME,"0,958",People of Foederis,People of Foederis,,,,,,,
AREANAME,"0,959",Ceremony of Resurrection,Ceremony of Resurrection,,,,,,,
AREANAME,"0,960",Lava Cave of Insanity,Lava Cave of Insanity,,,,,,,
AREANAME,"0,961",The Missing Phalanx,The Missing Phalanx,,,,,,,
AREANAME,"0,962",Claws of Ancient Dragon,Claws of Ancient Dragon,,,,,,,
AREANAME,"0,963",Abandoned Land,Abandoned Land,,,,,,,
AREANAME,"0,964",Toward the Island of Giants ,Toward the Island of Giants ,,,,,,,
AREANAME,"0,965",A Problem of the Island of Giants,A Problem of the Island of Giants,,,,,,,
AREANAME,"0,966",Chase Kazika,Chase Kazika,,,,,,,
AREANAME,"10001,0",Warfare-Solutus,Warfare-Solutus,,,,,,,
AREANAME,"10002,0",Warfare-Himes,Warfare-Himes,,,,,,,
AREANAME,"10003,0",Warfare-Foederis,Warfare-Foederis,,,,,,,
AREANAME,"614,0",Sealed Dungeon - Solutus,Sealed Dungeon - Solutus,,,,,,,
AREANAME,"615,0",Sealed Dungeon - Himes,Sealed Dungeon - Himes,,,,,,,
AREANAME,"616,0",Sealed Dungeon - Foederis,Sealed Dungeon - Foederis,,,,,,,
AREANAME,"617,0",Underground Prison,Underground Prison,,,,,,,
AREANAME,"618,0",Secret Field,Secret Field,,,,,,,
AREANAME,"624,0",Fantasy Dungeon,Fantasy Dungeon,,,,,,,
BANNER_NAME,1,Headquarters,,,,,,,,
BANNER_NAME,2,Base,,,,,,,,
BANNER_NAME,3,Union Headquarters,,,,,,,,
BANNER_NAME,4,Union Headquarters,,,,,,,,
BANNER_NAME,5,Crown,,,,,,,,
BANNER_NAME,6,Flag,,,,,,,,
BUILDING,1,Gate,,,,,,,,
BUILDING,2,Guard Tower,,,,,,,,
BUILDING,3,Guard Flag,,,,,,,,
BUILDING,4,Siege Tower,,,,,,,,
BUILDING,5,Superior Flame Battery,,,,,,,,
BUILDING,6,Average Flame Battery,,,,,,,,
BUILDING,7,Inferior Flame Battery,,,,,,,,
BUILDING,8,Superior Poison Battery,,,,,,,,
BUILDING,9,Average Poison Battery,,,,,,,,
BUILDING,10,Inferior Poison Battery,,,,,,,,
BUILDING,11,Superior Cold Battery ,,,,,,,,
BUILDING,12,Average Cold Battery,,,,,,,,
BUILDING,13,Inferior Cold Battery,,,,,,,,
BUILDING,14,Superior Recovery Device ,,,,,,,,
BUILDING,15,Average Recovery Device,,,,,,,,
BUILDING,16,Inferior Recovery Device,,,,,,,,
BUILDING,17,Inner Gate,,,,,,,,
BUILDING,18,Inner Gate,,,,,,,,
BUILDING,19,Foederis Gate,,,,,,,,
BUILDING,20,Foederis Guard Tower,,,,,,,,
BUILDING,21,Foederis Siege Tower,,,,,,,,
BUILDING,22,Himes Gate,,,,,,,,
BUILDING,23,Himes Guard Tower,,,,,,,,
BUILDING,24,Himes Siege Tower,,,,,,,,
CASTLENICK,10001,Solutus,,,,,,,,
CASTLENICK,10002,Himes,,,,,,,,
CASTLENICK,10003,Foederis,,,,,,,,
CASTLESIEGE,IMPRINT_START,$GUILD guild has started carving the Guard Flag.,,,,,,,,
CASTLESIEGE,IMPRINT_CANCEL,$GUILD guild has canceled carving the Guard Flag.,,,,,,,,
CASTLESIEGE,IMPRINT_FINISH,$GUILD guild has successfully carved the Guard Flag and captured the castle.,,,,,,,,
CASTLESITE,"10000,1",Guard Tower,The Guard Tower has been destroyed.,,,,,,,
CASTLESITE,"10000,2",Gate,The Gate has been destroyed.,,,,,,,
CASTLESITE,"10000,3",Guard Flag,The Guard Flag has been destroyed.,,,,,,,
CASTLESITE,"10000,4",Siege Tower,The Siege Tower has been destroyed.,,,,,,,
CASTLESITE,"10000,5",Cannon No. 1,Cannon No. 1 has been destroyed.,,,,,,,
CASTLESITE,"10000,6",Cannon No. 2,Cannon No. 2 has been destroyed.,,,,,,,
CASTLESITE,"10000,8",Recovery Device No. 1,Recovery Device No. 1 has been destroyed.,,,,,,,
CASTLESITE,"10000,10",Cannon No. 3,Cannon No. 3 has been destroyed.,,,,,,,
CASTLESITE,"10000,11",Cannon No. 4,Cannon No. 4 has been destroyed.,,,,,,,
CASTLESITE,"10000,12",Cannon No. 5,Cannon No. 5 has been destroyed.,,,,,,,
CASTLESITE,"10000,13",Cannon No. 6,Cannon No. 6 has been destroyed.,,,,,,,
CASTLESITE,"10000,15",Recovery Device No. 2,Recovery Device No. 2 has been destroyed.,,,,,,,
CASTLESITE,"10000,16",Recovery Device No. 3,Recovery Device No. 3 has been destroyed.,,,,,,,
CASTLEENTRY,"10000,0",First Siege Starting Location,,,,,,,,
CASTLEENTRY,"10000,1",Second Siege Starting Location,,,,,,,,
CASTLEENTRY,"10000,2",Third Siege Starting Location,,,,,,,,
CASTLEENTRY,"10000,3",Fourth Siege Starting Location,,,,,,,,
CASTLEENTRY,"10000,4",Fifth Siege Starting Location,,,,,,,,
CASTLEENTRY,"10000,5",First Defense Starting Location,,,,,,,,
CASTLEENTRY,"10000,6",Second Defense Starting Location,,,,,,,,
CASTLEENTRY,"10000,7",Third Defense Starting Location,,,,,,,,
CASTLEENTRY,"10000,8",Fourth Defense Starting Location,,,,,,,,
CASTLEENTRY,"10000,9",Fifth Defense Starting Location,,,,,,,,
CASTLESITE,"10001,1",Gate,The Gate has been destroyed.,,,,,,,
CASTLESITE,"10001,2",Gate,The Gate has been destroyed.,,,,,,,
CASTLESITE,"10001,3",Gate,The Gate has been destroyed.,,,,,,,
CASTLESITE,"10001,4",Guard Tower,The Guard Tower has been destroyed. The resurrection waiting time of the besieged is delayed by 40 seconds.,,,,,,,
CASTLESITE,"10001,5",Siege Tower,The Siege Tower has been destroyed. The resurrection waiting time of the besieger is delayed by 40 seconds.,,,,,,,
CASTLESITE,"10001,6",Siege Tower,The Siege Tower has been destroyed. The resurrection waiting time of the besieger is delayed by 40 seconds.,,,,,,,
CASTLESITE,"10001,7",Guard Tower,The Guard Tower has been destroyed. The resurrection waiting time of the besieged is delayed by 40 seconds.,,,,,,,
CASTLESITE,"10001,8",Guard Tower,The Guard Tower has been destroyed. The resurrection waiting time of the besieged is delayed by 40 seconds.,,,,,,,
